subject,trial,condition,block,sound_file,arousal,valence,time_bin_s,pupil_pct_change_sound_pre500to0_bin,pupil_bin_valid_ratio,pupil_bin_valid_ratio_lt50,trial_is_rejected_pupil,pupil_baseline_pre500to0,reverse_latency_main_s,mean_aligned_spv_0to2s,congruent_occupancy_0to2s,reverse_found_main,n_valid_slowphases
sub-12,61,WB,2,24.wav,4,5,0.25,-2.66964872003309,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,0.35,-2.34442279443094,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,0.45,-1.6838895590834,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,0.55,-1.95562554338116,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,0.65,-3.30132556549347,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,0.75,-4.38985233575369,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,0.85,-3.92646625547448,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,0.95,-2.4805355052544,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,1.05,-1.34664140764167,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,1.15,-0.773693320673829,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,1.25,0.0481426566431319,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,1.35,1.35930825989693,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,1.45,3.16227852714017,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,1.55,4.81655816132453,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,1.65,6.3900349376174,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,1.75,8.04304594775364,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,1.85,8.79320746440735,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,1.95,7.91479821612751,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,2.05,7.19093361547163,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,2.15,6.26928585360869,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,2.25,5.05364780122887,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,2.35,4.5631180641904,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,2.45,4.9576730451279,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,2.55,5.87429221298376,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,2.65,6.16442925739224,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,2.75,4.92317703455359,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,2.85,3.1058551068786,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,2.95,2.70214456292134,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,3.05,3.32906153414398,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,3.15,2.95766574513409,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,3.25,0.899773509478988,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,3.35,-0.913317447952861,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,3.45,-1.41939241720225,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,3.55,-1.17756764292443,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,3.65,-1.37740206363474,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,3.75,-0.499160026582942,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,3.85,1.3357909798227,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,3.95,3.17795532746291,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,4.05,4.31597501344902,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,4.15,4.22818757084495,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,4.25,4.11298094606978,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,4.35,4.66766129116394,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,4.45,5.12961554177628,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,4.55,5.10776595396343,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,4.65,5.64267192698428,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,4.75,6.94575088407319,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,4.85,8.46430396019747,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,4.95,9.21115937624121,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,5.05,7.6104785687743,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,5.15,5.35944181957993,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,5.25,4.39911945302381,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,5.35,5.20097270400241,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,5.45,6.70081737090148,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,5.55,7.5618587439632,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,5.65,8.03227420623214,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,5.75,8.1502169116937,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,5.85,7.78084762916678,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,61,WB,2,24.wav,4,5,5.95,7.50053275724287,1,0,0,21.2970124198225,NaN,NaN,NaN,0,NaN
sub-12,63,WB,2,19.wav,4,6,0.05,-2.71571187261821,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,0.15,-4.87953447733134,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,0.25,-4.7796110320746,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,0.35,-3.08554458771379,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,0.45,-0.630821429266964,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,0.55,1.89997923308308,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,0.65,4.85813438357708,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,0.75,9.1893870131617,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,0.85,14.4128130944742,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,0.95,20.8839763884508,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,1.05,26.731984122436,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,1.15,29.6268128587245,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,1.25,29.582082473148,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,1.35,28.0163515055325,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,1.45,27.3290693650079,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,1.55,27.3606040770809,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,1.65,26.8897715034409,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,1.75,26.373365208422,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,1.85,26.1340501725932,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,1.95,26.7238933967527,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,2.05,28.8074469943325,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,2.15,31.652821852217,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,2.25,33.3323180375523,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,2.35,33.7216809439108,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,2.45,33.8897524609232,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,2.55,33.685478558434,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,2.65,33.3076497870191,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,2.75,33.0627023099757,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,2.85,32.4643904968988,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,2.95,31.2298524593633,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,3.05,30.5547884212969,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,3.15,30.8723057561014,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,3.25,29.8549694527802,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,3.35,26.8386511195687,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,3.45,24.6406730578364,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,3.55,23.4970959266366,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,3.65,22.6585559437553,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,3.75,22.4717835169159,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,3.85,22.6027907509039,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,3.95,23.0422996032579,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,4.05,24.229794530666,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,4.15,25.4201354800723,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,4.25,25.9447786426261,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,4.35,26.9435647967721,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,4.45,28.319591959029,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,4.55,29.8242564439681,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,4.65,31.3834227620452,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,4.75,33.0916034186137,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,4.85,34.5111024480458,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,4.95,35.6099116866166,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,5.05,35.7706998939746,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,5.15,35.4527423503875,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,5.25,35.3363506260885,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,5.35,35.4930411770414,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,5.45,36.0104050070859,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,5.55,35.8750949183163,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,5.65,33.6370789037812,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,5.75,29.1082852482186,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,5.85,25.4775515407465,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,63,WB,2,19.wav,4,6,5.95,24.183906814885,1,0,0,21.6162530536223,0.608,5.95565080912424,0.584415584415584,1,17
sub-12,64,WB,2,7.wav,6,5,0.05,-2.75602474235598,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,0.15,-1.82606417488791,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,0.25,-0.590313921227669,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,0.35,1.06881620823532,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,0.45,3.72141444715325,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,0.55,5.80050428670931,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,0.65,5.80425243165232,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,0.75,4.79016881970614,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,0.85,4.56289809558915,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,0.95,4.5098703542283,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,1.05,4.33908643468632,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,1.15,5.56270258912477,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,1.25,7.46335071638807,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,1.35,7.99793273656841,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,1.45,7.99588675574111,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,1.55,8.02010800293985,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,1.65,8.36871636201809,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,1.75,8.58914916787974,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,1.85,8.5190723697605,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,1.95,9.02154098155205,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,2.05,10.1747673615912,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,2.15,11.3516916006705,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,2.25,12.4905118573224,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,2.35,13.0436125879902,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,2.45,12.0293595236649,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,2.55,10.9810857265685,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,2.65,10.2187710548262,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,2.75,8.72409324003141,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,2.85,7.12768124994871,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,2.95,5.41910079157386,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,3.05,3.58515938367061,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,3.15,1.78271387631891,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,3.25,0.0411868325491961,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,3.35,-1.80939733881437,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,3.45,-3.57544161983382,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,3.55,-4.93579547814528,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,3.65,-5.44284703877907,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,3.75,-4.36571654823896,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,3.85,-2.12548394744139,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,3.95,0.207694306366821,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,4.05,1.97825187638887,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,4.15,3.15128184884212,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,4.25,3.49079823263786,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,4.35,2.33355659039097,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,4.45,0.0868878774674817,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,4.55,-1.81438635082215,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,4.65,-2.53532205615988,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,4.75,-1.85644439202813,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,4.85,-0.410823533512322,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,4.95,0.833135108179563,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,5.05,1.1928593511466,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,5.15,0.647486939062979,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,5.25,-0.112247036110776,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,5.35,-0.811417872890377,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,5.45,-0.620315268973026,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,5.55,0.0541071870491879,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,5.65,0.159361677733644,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,5.75,0.238866406746388,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,5.85,0.860140721884439,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,64,WB,2,7.wav,6,5,5.95,1.40147100635858,1,0,0,24.9273531716737,NaN,NaN,NaN,0,NaN
sub-12,65,WB,2,33.wav,5,4,0.05,1.89272830368958,1,0,0,19.4920525620792,0.99,2.53040545180546,0.824175824175824,1,10
sub-12,65,WB,2,33.wav,5,4,0.15,2.41283080333515,1,0,0,19.4920525620792,0.99,2.53040545180546,0.824175824175824,1,10
sub-12,65,WB,2,33.wav,5,4,0.25,2.84010489615949,1,0,0,19.4920525620792,0.99,2.53040545180546,0.824175824175824,1,10
sub-12,65,WB,2,33.wav,5,4,0.35,3.48309310619467,1,0,0,19.4920525620792,0.99,2.53040545180546,0.824175824175824,1,10
sub-12,65,WB,2,33.wav,5,4,0.45,3.92478320500321,1,0,0,19.4920525620792,0.99,2.53040545180546,0.824175824175824,1,10
sub-12,65,WB,2,33.wav,5,4,0.55,3.30575302062688,1,0,0,19.4920525620792,0.99,2.53040545180546,0.824175824175824,1,10
sub-12,65,WB,2,33.wav,5,4,0.65,2.0236370183751,1,0,0,19.4920525620792,0.99,2.53040545180546,0.824175824175824,1,10
sub-12,65,WB,2,33.wav,5,4,0.75,2.09431713939698,1,0,0,19.4920525620792,0.99,2.53040545180546,0.824175824175824,1,10
sub-12,65,WB,2,33.wav,5,4,0.85,2.68356612322242,1,0,0,19.4920525620792,0.99,2.53040545180546,0.824175824175824,1,10
sub-12,65,WB,2,33.wav,5,4,0.95,2.44730914408744,1,0,0,19.4920525620792,0.99,2.53040545180546,0.824175824175824,1,10
sub-12,65,WB,2,33.wav,5,4,1.05,2.30844229378221,1,0,0,19.4920525620792,0.99,2.53040545180546,0.824175824175824,1,10
sub-12,65,WB,2,33.wav,5,4,1.15,2.21951819315987,1,0,0,19.4920525620792,0.99,2.53040545180546,0.824175824175824,1,10
sub-12,65,WB,2,33.wav,5,4,1.25,2.8846420522895,1,0,0,19.4920525620792,0.99,2.53040545180546,0.824175824175824,1,10
sub-12,65,WB,2,33.wav,5,4,1.35,4.67126272614432,1,0,0,19.4920525620792,0.99,2.53040545180546,0.824175824175824,1,10
sub-12,65,WB,2,33.wav,5,4,1.45,8.19014453076609,1,0,0,19.4920525620792,0.99,2.53040545180546,0.824175824175824,1,10
sub-12,65,WB,2,33.wav,5,4,1.55,13.6702430099703,1,0,0,19.4920525620792,0.99,2.53040545180546,0.824175824175824,1,10
sub-12,65,WB,2,33.wav,5,4,1.65,19.2054297662345,1,0,0,19.4920525620792,0.99,2.53040545180546,0.824175824175824,1,10
sub-12,65,WB,2,33.wav,5,4,1.75,24.8872694820125,1,0,0,19.4920525620792,0.99,2.53040545180546,0.824175824175824,1,10
sub-12,65,WB,2,33.wav,5,4,1.85,30.0034710477159,1,0,0,19.4920525620792,0.99,2.53040545180546,0.824175824175824,1,10
sub-12,65,WB,2,33.wav,5,4,1.95,33.3283007109106,1,0,0,19.4920525620792,0.99,2.53040545180546,0.824175824175824,1,10
sub-12,65,WB,2,33.wav,5,4,2.05,34.9327022589011,1,0,0,19.4920525620792,0.99,2.53040545180546,0.824175824175824,1,10
sub-12,65,WB,2,33.wav,5,4,2.15,35.2509923539733,1,0,0,19.4920525620792,0.99,2.53040545180546,0.824175824175824,1,10
sub-12,65,WB,2,33.wav,5,4,2.25,34.8617027798781,1,0,0,19.4920525620792,0.99,2.53040545180546,0.824175824175824,1,10
sub-12,65,WB,2,33.wav,5,4,2.35,33.206700578659,1,0,0,19.4920525620792,0.99,2.53040545180546,0.824175824175824,1,10
sub-12,65,WB,2,33.wav,5,4,2.45,30.5535160377195,1,0,0,19.4920525620792,0.99,2.53040545180546,0.824175824175824,1,10
sub-12,65,WB,2,33.wav,5,4,2.55,29.2459769601588,1,0,0,19.4920525620792,0.99,2.53040545180546,0.824175824175824,1,10
